customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
90081,1,1,2400.68,5,4,3,543
90082,1,1,4801.28,5,4,4,544
90084,1,1,1200.32,5,4,3,543
90089,1,1,650.56,5,4,3,543
90092,1,1,2700.7200000000003,5,4,3,543
90093,1,1,2700.7200000000003,5,4,3,543
90096,1,1,5401.53,5,4,4,544
90099,1,1,1200.32,5,4,3,543
90100,1,1,2700.7200000000003,5,4,3,543
90104,1,1,1200.32,5,4,3,543
90105,1,1,4801.28,5,4,4,544
90106,1,1,4801.28,5,4,4,544
90107,1,1,1050.0,5,4,3,543
90110,1,1,7502.0,5,4,4,544
90112,1,1,1016.5,5,4,3,543
90115,1,1,1200.32,5,4,3,543
90116,1,1,4801.28,5,4,4,544
90119,1,1,600.17,5,4,3,543
90120,1,1,1016.5,5,4,3,543
90121,1,1,2700.7200000000003,5,4,3,543
90122,1,1,4801.28,5,4,4,544
90123,1,1,7502.0,5,4,4,544
90124,1,1,7502.0,5,4,4,544
90125,1,1,1050.0,5,4,3,543
90126,1,1,2700.7200000000003,5,4,3,543
90127,1,1,9602.72,5,4,4,544
90128,1,1,4801.28,5,4,4,544
90133,1,1,650.56,5,4,3,543
90134,1,1,2400.68,5,4,3,543
90136,1,1,1050.0,5,4,3,543
90138,1,1,4801.28,5,4,4,544
90139,1,1,4801.28,5,4,4,544
90140,1,1,9602.72,5,4,4,544
90141,1,1,650.56,5,4,3,543
90142,1,1,7502.0,5,4,4,544
90144,1,1,1016.5,5,4,3,543
90149,1,1,4801.28,5,4,4,544
90150,1,1,600.17,5,4,3,543
90151,1,1,5401.53,5,4,4,544
90158,1,1,2400.68,5,4,3,543
90159,1,1,2700.7200000000003,5,4,3,543
90164,1,1,650.56,5,4,3,543
90166,1,1,650.56,5,4,3,543
90167,1,1,4801.28,5,4,4,544
90168,1,1,1200.32,5,4,3,543
90170,1,1,5401.53,5,4,4,544
90171,1,1,9602.72,5,4,4,544
90173,1,1,600.17,5,4,3,543
90174,1,1,600.17,5,4,3,543
90178,1,1,1200.32,5,4,3,543
90180,1,1,4801.28,5,4,4,544
90182,1,1,7502.0,5,4,4,544
90184,1,1,7502.0,5,4,4,544
90185,1,1,7502.0,5,4,4,544
90186,1,1,1200.32,5,4,3,543
90187,1,1,4801.28,5,4,4,544
90190,1,1,4801.28,5,4,4,544
90191,1,1,896.0,5,4,3,543
90192,1,1,4801.28,5,4,4,544
90197,1,1,1200.32,5,4,3,543
90198,1,1,4801.28,5,4,4,544
90201,1,1,650.56,5,4,3,543
90202,1,1,1200.32,5,4,3,543
90203,1,1,9602.72,5,4,4,544
90204,1,1,1200.32,5,4,3,543
90205,1,1,1016.5,5,4,3,543
90206,1,1,1200.32,5,4,3,543
90207,1,1,4801.28,5,4,4,544
90209,1,1,7502.0,5,4,4,544
90210,1,1,1016.5,5,4,3,543
90211,1,1,2700.7200000000003,5,4,3,543
90213,1,1,2700.7200000000003,5,4,3,543
90216,1,1,1200.32,5,4,3,543
90217,1,1,2700.7200000000003,5,4,3,543
90222,1,1,650.56,5,4,3,543
90228,1,1,1200.32,5,4,3,543
90234,1,1,1200.32,5,4,3,543
90236,1,1,650.56,5,4,3,543
90238,1,1,9602.72,5,4,4,544
90242,1,1,4801.28,5,4,4,544
90243,1,1,650.56,5,4,3,543
90244,1,1,7502.0,5,4,4,544
90246,1,1,1016.5,5,4,3,543
90247,1,1,600.17,5,4,3,543
90250,1,1,650.56,5,4,3,543
90253,1,1,1016.5,5,4,3,543
90256,1,1,1050.0,5,4,3,543
90258,1,1,7502.0,5,4,4,544
90261,1,1,7502.0,5,4,4,544
90265,1,1,5401.53,5,4,4,544
90268,1,1,2700.7200000000003,5,4,3,543
90269,1,1,1016.5,5,4,3,543
90270,1,1,650.56,5,4,3,543
90272,1,1,7502.0,5,4,4,544
90278,1,1,7502.0,5,4,4,544
90283,1,1,5401.53,5,4,4,544
90284,1,1,7502.0,5,4,4,544
90289,1,1,7502.0,5,4,4,544
90290,1,1,9602.72,5,4,4,544
90293,1,1,2700.7200000000003,5,4,3,543
90295,1,1,7502.0,5,4,4,544
90297,1,1,600.17,5,4,3,543
90300,1,1,1200.32,5,4,3,543
90301,1,1,1200.32,5,4,3,543
90303,1,1,1200.32,5,4,3,543
90304,1,1,5401.53,5,4,4,544
90306,1,1,7502.0,5,4,4,544
90307,1,1,1200.32,5,4,3,543
90308,1,1,2700.7200000000003,5,4,3,543
90309,1,1,1200.32,5,4,3,543
90310,1,1,1200.32,5,4,3,543
90311,1,1,2700.7200000000003,5,4,3,543
90313,1,1,7502.0,5,4,4,544
90314,1,1,7502.0,5,4,4,544
90315,1,1,2700.7200000000003,5,4,3,543
90317,1,1,2400.68,5,4,3,543
90319,1,1,4801.28,5,4,4,544
90321,1,1,2400.68,5,4,3,543
90327,1,1,4801.28,5,4,4,544
90329,1,1,600.17,5,4,3,543
90330,1,1,2700.7200000000003,5,4,3,543
90331,1,1,9602.72,5,4,4,544
90332,1,1,1016.5,5,4,3,543
90338,1,1,2700.7200000000003,5,4,3,543
90339,1,1,4801.28,5,4,4,544
90341,1,1,1200.32,5,4,3,543
90343,1,1,600.17,5,4,3,543
90344,1,1,4801.28,5,4,4,544
90349,1,1,7502.0,5,4,4,544
90350,1,1,2400.68,5,4,3,543
90351,1,1,2700.7200000000003,5,4,3,543
90356,1,1,2700.7200000000003,5,4,3,543
90360,1,1,1200.32,5,4,3,543
90361,1,1,2700.7200000000003,5,4,3,543
90362,1,1,600.17,5,4,3,543
90363,1,1,1200.32,5,4,3,543
90370,1,1,4200.0,5,4,4,544
90371,1,1,7502.0,5,4,4,544
90372,1,1,5401.53,5,4,4,544
90373,1,1,2700.7200000000003,5,4,3,543
90375,1,1,2400.68,5,4,3,543
90376,1,1,7502.0,5,4,4,544
90378,1,1,2700.7200000000003,5,4,3,543
90379,1,1,4801.28,5,4,4,544
90382,1,1,7502.0,5,4,4,544
90384,1,1,9602.72,5,4,4,544
90385,1,1,1200.32,5,4,3,543
90386,1,1,1016.5,5,4,3,543
90393,1,1,2700.7200000000003,5,4,3,543
90394,1,1,7502.0,5,4,4,544
90395,1,1,7502.0,5,4,4,544
90397,1,1,1016.5,5,4,3,543
90398,1,1,7502.0,5,4,4,544
90399,1,1,4801.28,5,4,4,544
90400,1,1,9602.72,5,4,4,544
90404,1,1,2700.7200000000003,5,4,3,543
90406,1,1,4801.28,5,4,4,544
90407,1,1,9602.72,5,4,4,544
90408,1,1,600.17,5,4,3,543
90409,1,1,2400.68,5,4,3,543
90411,1,1,7502.0,5,4,4,544
90414,1,1,600.17,5,4,3,543
90415,1,1,7502.0,5,4,4,544
90416,1,1,1200.32,5,4,3,543
90418,1,1,896.0,5,4,3,543
90419,1,1,896.0,5,4,3,543
90420,1,1,9602.72,5,4,4,544
90421,1,1,2700.7200000000003,5,4,3,543
90422,1,1,1016.5,5,4,3,543
90423,1,1,1200.32,5,4,3,543
90425,1,1,650.56,5,4,3,543
90426,1,1,650.56,5,4,3,543
90428,1,1,4801.28,5,4,4,544
90430,1,1,4801.28,5,4,4,544
90435,1,1,1016.5,5,4,3,543
90436,1,1,4801.28,5,4,4,544
90439,1,1,2700.7200000000003,5,4,3,543
90442,1,1,2400.68,5,4,3,543
90443,1,1,4801.28,5,4,4,544
90444,1,1,2400.68,5,4,3,543
90445,1,1,1200.32,5,4,3,543
90450,1,1,1016.5,5,4,3,543
90451,1,1,4801.28,5,4,4,544
90452,1,1,7502.0,5,4,4,544
90453,1,1,1200.32,5,4,3,543
90455,1,1,2700.7200000000003,5,4,3,543
90456,1,1,7502.0,5,4,4,544
90457,1,1,2400.68,5,4,3,543
90459,1,1,600.17,5,4,3,543
90464,1,1,4801.28,5,4,4,544
90465,1,1,7502.0,5,4,4,544
90467,1,1,1200.32,5,4,3,543
90471,1,1,2700.7200000000003,5,4,3,543
90478,1,1,600.17,5,4,3,543
90479,1,1,7502.0,5,4,4,544
90480,1,1,1200.32,5,4,3,543
90482,1,1,2400.68,5,4,3,543
90483,1,1,1200.32,5,4,3,543
90484,1,1,1200.32,5,4,3,543
90485,1,1,1200.32,5,4,3,543
90486,1,1,4801.28,5,4,4,544
90487,1,1,1016.5,5,4,3,543
90488,1,1,600.17,5,4,3,543
90493,1,1,4801.28,5,4,4,544
90495,1,1,5401.53,5,4,4,544
90505,1,1,600.17,5,4,3,543
90506,1,1,2700.7200000000003,5,4,3,543
90508,1,1,2700.7200000000003,5,4,3,543
90509,1,1,7502.0,5,4,4,544
90510,1,1,4801.28,5,4,4,544
90511,1,1,1200.32,5,4,3,543
90513,1,1,7502.0,5,4,4,544
90514,1,1,2700.7200000000003,5,4,3,543
90517,1,1,2700.7200000000003,5,4,3,543
90518,1,1,7502.0,5,4,4,544
90520,1,1,7502.0,5,4,4,544
90522,1,1,650.56,5,4,3,543
90523,1,1,1016.5,5,4,3,543
90525,1,1,1016.5,5,4,3,543
90530,1,1,2700.7200000000003,5,4,3,543
90532,1,1,1200.32,5,4,3,543
90533,1,1,2400.68,5,4,3,543
90534,1,1,4801.28,5,4,4,544
90537,1,1,1200.32,5,4,3,543
90541,1,1,7502.0,5,4,4,544
90545,1,1,1200.32,5,4,3,543
90547,1,1,1200.32,5,4,3,543
90548,1,1,1200.32,5,4,3,543
90551,1,1,2700.7200000000003,5,4,3,543
90552,1,1,650.56,5,4,3,543
90553,1,1,1016.5,5,4,3,543
90555,1,1,2700.7200000000003,5,4,3,543
90556,1,1,7502.0,5,4,4,544
90561,1,1,4801.28,5,4,4,544
90563,1,1,1016.5,5,4,3,543
90564,1,1,2700.7200000000003,5,4,3,543
90565,1,1,9602.72,5,4,4,544
90566,1,1,7502.0,5,4,4,544
90568,1,1,7502.0,5,4,4,544
90570,1,1,7502.0,5,4,4,544
90571,1,1,4801.28,5,4,4,544
90573,1,1,1200.32,5,4,3,543
90574,1,1,7502.0,5,4,4,544
90575,1,1,4801.28,5,4,4,544
90577,1,1,1200.32,5,4,3,543
90578,1,1,2700.7200000000003,5,4,3,543
90579,1,1,7502.0,5,4,4,544
90581,1,1,2400.68,5,4,3,543
90585,1,1,9602.72,5,4,4,544
90586,1,1,600.17,5,4,3,543
90589,1,1,1016.5,5,4,3,543
90590,1,1,4801.28,5,4,4,544
90596,1,1,2700.7200000000003,5,4,3,543
90597,1,1,1016.5,5,4,3,543
90602,1,1,2700.7200000000003,5,4,3,543
90604,1,1,2400.68,5,4,3,543
90606,1,1,2700.7200000000003,5,4,3,543
90607,1,1,1050.0,5,4,3,543
90608,1,1,650.56,5,4,3,543
90610,1,1,600.17,5,4,3,543
90612,1,1,2400.68,5,4,3,543
90613,1,1,4801.28,5,4,4,544
90614,1,1,7502.0,5,4,4,544
90616,1,1,4801.28,5,4,4,544
90620,1,1,896.0,5,4,3,543
90621,1,1,1200.32,5,4,3,543
90622,1,1,4801.28,5,4,4,544
90623,1,1,1016.5,5,4,3,543
90625,1,1,7502.0,5,4,4,544
90626,1,1,896.0,5,4,3,543
90628,1,1,1200.32,5,4,3,543
90629,1,1,650.56,5,4,3,543
90630,1,1,9602.72,5,4,4,544
90634,1,1,2700.7200000000003,5,4,3,543
90635,1,1,1200.32,5,4,3,543
90637,1,1,4801.28,5,4,4,544
90638,1,1,600.17,5,4,3,543
90641,1,1,1200.32,5,4,3,543
90642,1,1,1200.32,5,4,3,543
90643,1,1,7502.0,5,4,4,544
90644,1,1,1200.32,5,4,3,543
90647,1,1,1200.32,5,4,3,543
90648,1,1,7502.0,5,4,4,544
90649,1,1,1016.5,5,4,3,543
90652,1,1,1016.5,5,4,3,543
90653,1,1,4801.28,5,4,4,544
90656,1,1,4801.28,5,4,4,544
90660,1,1,2700.7200000000003,5,4,3,543
90663,1,1,1016.5,5,4,3,543
90664,1,1,7502.0,5,4,4,544
90666,1,1,2700.7200000000003,5,4,3,543
90667,1,1,2400.68,5,4,3,543
90669,1,1,7502.0,5,4,4,544
90671,1,1,650.56,5,4,3,543
90674,1,1,650.56,5,4,3,543
90677,1,1,2700.7200000000003,5,4,3,543
90679,1,1,650.56,5,4,3,543
90681,1,1,896.0,5,4,3,543
90682,1,1,2700.7200000000003,5,4,3,543
90683,1,1,600.17,5,4,3,543
90686,1,1,1016.5,5,4,3,543
90693,1,1,1200.32,5,4,3,543
90694,1,1,2700.7200000000003,5,4,3,543
90701,1,1,1200.32,5,4,3,543
90702,1,1,7502.0,5,4,4,544
90704,1,1,7502.0,5,4,4,544
90707,1,1,650.56,5,4,3,543
90709,1,1,1016.5,5,4,3,543
90710,1,1,4801.28,5,4,4,544
90715,1,1,7502.0,5,4,4,544
90716,1,1,896.0,5,4,3,543
90717,1,1,4801.28,5,4,4,544
90719,1,1,2700.7200000000003,5,4,3,543
90723,1,1,4801.28,5,4,4,544
90724,1,1,600.17,5,4,3,543
90725,1,1,7502.0,5,4,4,544
90726,1,1,7502.0,5,4,4,544
90729,1,1,650.56,5,4,3,543
90730,1,1,600.17,5,4,3,543
90735,1,1,600.17,5,4,3,543
90742,1,1,9602.72,5,4,4,544
90743,1,1,2700.7200000000003,5,4,3,543
90745,1,1,650.56,5,4,3,543
90746,1,1,2400.68,5,4,3,543
90749,1,1,1016.5,5,4,3,543
90752,1,1,2400.68,5,4,3,543
90754,1,1,2400.68,5,4,3,543
90758,1,1,5401.53,5,4,4,544
90760,1,1,2400.68,5,4,3,543
90761,1,1,1200.32,5,4,3,543
90769,1,1,1200.32,5,4,3,543
90771,1,1,4801.28,5,4,4,544
90773,1,1,650.56,5,4,3,543
90774,1,1,2700.7200000000003,5,4,3,543
90780,1,1,5401.53,5,4,4,544
90782,1,1,896.0,5,4,3,543
90783,1,1,896.0,5,4,3,543
90785,1,1,2700.7200000000003,5,4,3,543
90786,1,1,5401.53,5,4,4,544
90787,1,1,1016.5,5,4,3,543
90790,1,1,4801.28,5,4,4,544
90791,1,1,9602.72,5,4,4,544
90793,1,1,2700.7200000000003,5,4,3,543
90794,1,1,1050.0,5,4,3,543
90796,1,1,9602.72,5,4,4,544
90798,1,1,650.56,5,4,3,543
90800,1,1,5401.53,5,4,4,544
90805,1,1,2400.68,5,4,3,543
90806,1,1,600.17,5,4,3,543
90807,1,1,7502.0,5,4,4,544
90809,1,1,7502.0,5,4,4,544
90812,1,1,896.0,5,4,3,543
90813,1,1,1200.32,5,4,3,543
90816,1,1,2700.7200000000003,5,4,3,543
90818,1,1,2700.7200000000003,5,4,3,543
90820,1,1,4801.28,5,4,4,544
90821,1,1,4801.28,5,4,4,544
90822,1,1,7502.0,5,4,4,544
90824,1,1,1016.5,5,4,3,543
90825,1,1,2400.68,5,4,3,543
90826,1,1,7502.0,5,4,4,544
90827,1,1,4801.28,5,4,4,544
90831,1,1,7502.0,5,4,4,544
90833,1,1,1200.32,5,4,3,543
90834,1,1,1016.5,5,4,3,543
90838,1,1,650.56,5,4,3,543
90839,1,1,1050.0,5,4,3,543
90840,1,1,1016.5,5,4,3,543
90841,1,1,1200.32,5,4,3,543
90846,1,1,1016.5,5,4,3,543
90848,1,1,4801.28,5,4,4,544
90849,1,1,7502.0,5,4,4,544
90850,1,1,2400.68,5,4,3,543
90851,1,1,1050.0,5,4,3,543
90853,1,1,600.17,5,4,3,543
90854,1,1,650.56,5,4,3,543
90855,1,1,650.56,5,4,3,543
90856,1,1,4801.28,5,4,4,544
90858,1,1,2400.68,5,4,3,543
90860,1,1,7502.0,5,4,4,544
90861,1,1,5401.53,5,4,4,544
90862,1,1,1200.32,5,4,3,543
90865,1,1,4801.28,5,4,4,544
90870,1,1,1016.5,5,4,3,543
90881,1,1,9602.72,5,4,4,544
90883,1,1,2700.7200000000003,5,4,3,543
90884,1,1,7502.0,5,4,4,544
90887,1,1,4801.28,5,4,4,544
90888,1,1,4801.28,5,4,4,544
90890,1,1,2400.68,5,4,3,543
90893,1,1,2700.7200000000003,5,4,3,543
90896,1,1,7502.0,5,4,4,544
90897,1,1,2700.7200000000003,5,4,3,543
90899,1,1,2700.7200000000003,5,4,3,543
90902,1,1,1200.32,5,4,3,543
90903,1,1,2700.7200000000003,5,4,3,543
90906,1,1,1200.32,5,4,3,543
90907,1,1,7502.0,5,4,4,544
90908,1,1,1200.32,5,4,3,543
90909,1,1,896.0,5,4,3,543
90914,1,1,650.56,5,4,3,543
90916,1,1,1200.32,5,4,3,543
90919,1,1,1016.5,5,4,3,543
90923,1,1,2400.68,5,4,3,543
90927,1,1,1016.5,5,4,3,543
90930,1,1,1200.32,5,4,3,543
90933,1,1,896.0,5,4,3,543
90934,1,1,896.0,5,4,3,543
90935,1,1,600.17,5,4,3,543
90937,1,1,4801.28,5,4,4,544
90940,1,1,4801.28,5,4,4,544
90941,1,1,2400.68,5,4,3,543
90943,1,1,1016.5,5,4,3,543
90944,1,1,2400.68,5,4,3,543
90945,1,1,1200.32,5,4,3,543
90948,1,1,4801.28,5,4,4,544
90950,1,1,1016.5,5,4,3,543
90952,1,1,4200.0,5,4,4,544
90953,1,1,1016.5,5,4,3,543
90956,1,1,1200.32,5,4,3,543
90957,1,1,7502.0,5,4,4,544
90958,1,1,4801.28,5,4,4,544
90963,1,1,4801.28,5,4,4,544
90964,1,1,896.0,5,4,3,543
90967,1,1,4801.28,5,4,4,544
90969,1,1,7502.0,5,4,4,544
90972,1,1,7502.0,5,4,4,544
90975,1,1,2700.7200000000003,5,4,3,543
90976,1,1,7502.0,5,4,4,544
90977,1,1,4801.28,5,4,4,544
90983,1,1,5401.53,5,4,4,544
90984,1,1,7502.0,5,4,4,544
90987,1,1,1200.32,5,4,3,543
90989,1,1,650.56,5,4,3,543
90990,1,1,650.56,5,4,3,543
90992,1,1,1200.32,5,4,3,543
90997,1,1,9602.72,5,4,4,544
90998,1,1,650.56,5,4,3,543
90999,1,1,650.56,5,4,3,543
91000,1,1,600.17,5,4,3,543
91002,1,1,4801.28,5,4,4,544
91004,1,1,1016.5,5,4,3,543
91007,1,1,4801.28,5,4,4,544
91008,1,1,1050.0,5,4,3,543
91010,1,1,600.17,5,4,3,543
91011,1,1,4801.28,5,4,4,544
91013,1,1,1200.32,5,4,3,543
91015,1,1,4801.28,5,4,4,544
91017,1,1,5401.53,5,4,4,544
91018,1,1,4200.0,5,4,4,544
91020,1,1,600.17,5,4,3,543
91021,1,1,9602.72,5,4,4,544
91023,1,1,4801.28,5,4,4,544
91025,1,1,2700.7200000000003,5,4,3,543
91026,1,1,4801.28,5,4,4,544
91030,1,1,1200.32,5,4,3,543
91031,1,1,4801.28,5,4,4,544
91037,1,1,650.56,5,4,3,543
91040,1,1,1016.5,5,4,3,543
91042,1,1,2700.7200000000003,5,4,3,543
91043,1,1,1200.32,5,4,3,543
91045,1,1,7502.0,5,4,4,544
91048,1,1,650.56,5,4,3,543
91052,1,1,1016.5,5,4,3,543
91054,1,1,2700.7200000000003,5,4,3,543
91056,1,1,4801.28,5,4,4,544
91058,1,1,2700.7200000000003,5,4,3,543
91063,1,1,5401.53,5,4,4,544
91064,1,1,7502.0,5,4,4,544
91066,1,1,2400.68,5,4,3,543
91069,1,1,2700.7200000000003,5,4,3,543
91075,1,1,1200.32,5,4,3,543
91078,1,1,7502.0,5,4,4,544
91079,1,1,1200.32,5,4,3,543
91082,1,1,4801.28,5,4,4,544
91084,1,1,7502.0,5,4,4,544
91090,1,1,7502.0,5,4,4,544
91091,1,1,9602.72,5,4,4,544
91094,1,1,650.56,5,4,3,543
91098,1,1,1200.32,5,4,3,543
91103,1,1,4801.28,5,4,4,544
91106,1,1,5401.53,5,4,4,544
91107,1,1,1016.5,5,4,3,543
91118,1,1,7502.0,5,4,4,544
91121,1,1,4801.28,5,4,4,544
91122,1,1,4801.28,5,4,4,544
91123,1,1,650.56,5,4,3,543
91125,1,1,1200.32,5,4,3,543
91128,1,1,1200.32,5,4,3,543
91131,1,1,1050.0,5,4,3,543
91132,1,1,650.56,5,4,3,543
91133,1,1,600.17,5,4,3,543
91135,1,1,896.0,5,4,3,543
91141,1,1,7502.0,5,4,4,544
91142,1,1,7502.0,5,4,4,544
91143,1,1,7502.0,5,4,4,544
91144,1,1,2700.7200000000003,5,4,3,543
91146,1,1,7502.0,5,4,4,544
91150,1,1,4801.28,5,4,4,544
91152,1,1,1200.32,5,4,3,543
91155,1,1,7502.0,5,4,4,544
91156,1,1,4801.28,5,4,4,544
91158,1,1,2400.68,5,4,3,543
91159,1,1,1016.5,5,4,3,543
91162,1,1,1200.32,5,4,3,543
91164,1,1,5401.53,5,4,4,544
91166,1,1,1200.32,5,4,3,543
91168,1,1,7502.0,5,4,4,544
91169,1,1,1050.0,5,4,3,543
91177,1,1,7502.0,5,4,4,544
91178,1,1,5401.53,5,4,4,544
91179,1,1,1016.5,5,4,3,543
91180,1,1,2700.7200000000003,5,4,3,543
91183,1,1,2700.7200000000003,5,4,3,543
91184,1,1,896.0,5,4,3,543
91185,1,1,7502.0,5,4,4,544
91186,1,1,2700.7200000000003,5,4,3,543
91187,1,1,2700.7200000000003,5,4,3,543
91189,1,1,1050.0,5,4,3,543
91191,1,1,1050.0,5,4,3,543
91193,1,1,4801.28,5,4,4,544
91194,1,1,2700.7200000000003,5,4,3,543
91201,1,1,600.17,5,4,3,543
91202,1,1,2700.7200000000003,5,4,3,543
91206,1,1,2700.7200000000003,5,4,3,543
91207,1,1,7502.0,5,4,4,544
91208,1,1,2400.68,5,4,3,543
91209,1,1,1016.5,5,4,3,543
91213,1,1,650.56,5,4,3,543
91215,1,1,4801.28,5,4,4,544
91216,1,1,1016.5,5,4,3,543
91218,1,1,600.17,5,4,3,543
91222,1,1,650.56,5,4,3,543
91223,1,1,2700.7200000000003,5,4,3,543
91224,1,1,2400.68,5,4,3,543
91225,1,1,2700.7200000000003,5,4,3,543
91226,1,1,1200.32,5,4,3,543
91228,1,1,2700.7200000000003,5,4,3,543
91230,1,1,7502.0,5,4,4,544
91235,1,1,650.56,5,4,3,543
91236,1,1,2400.68,5,4,3,543
91238,1,1,7502.0,5,4,4,544
91242,1,1,7502.0,5,4,4,544
91246,1,1,2700.7200000000003,5,4,3,543
91250,1,1,2700.7200000000003,5,4,3,543
91253,1,1,4801.28,5,4,4,544
91255,1,1,600.17,5,4,3,543
91261,1,1,896.0,5,4,3,543
91263,1,1,600.17,5,4,3,543
91267,1,1,650.56,5,4,3,543
91269,1,1,4801.28,5,4,4,544
91272,1,1,2400.68,5,4,3,543
91277,1,1,2700.7200000000003,5,4,3,543
91278,1,1,7502.0,5,4,4,544
91281,1,1,9602.72,5,4,4,544
91282,1,1,2700.7200000000003,5,4,3,543
91283,1,1,2700.7200000000003,5,4,3,543
91287,1,1,2400.68,5,4,3,543
91289,1,1,1200.32,5,4,3,543
91290,1,1,2700.7200000000003,5,4,3,543
91291,1,1,2700.7200000000003,5,4,3,543
91292,1,1,7502.0,5,4,4,544
91293,1,1,7502.0,5,4,4,544
91296,1,1,1200.32,5,4,3,543
91299,1,1,2700.7200000000003,5,4,3,543
91300,1,1,1016.5,5,4,3,543
91302,1,1,7502.0,5,4,4,544
91308,1,1,2400.68,5,4,3,543
91310,1,1,896.0,5,4,3,543
91313,1,1,1016.5,5,4,3,543
91317,1,1,2700.7200000000003,5,4,3,543
91318,1,1,1050.0,5,4,3,543
91319,1,1,1200.32,5,4,3,543
91326,1,1,1200.32,5,4,3,543
91328,1,1,4801.28,5,4,4,544
91332,1,1,4801.28,5,4,4,544
91333,1,1,7502.0,5,4,4,544
91335,1,1,4801.28,5,4,4,544
91337,1,1,4801.28,5,4,4,544
91341,1,1,4801.28,5,4,4,544
91342,1,1,2700.7200000000003,5,4,3,543
91343,1,1,5401.53,5,4,4,544
91344,1,1,2400.68,5,4,3,543
91345,1,1,5401.53,5,4,4,544
91346,1,1,896.0,5,4,3,543
91350,1,1,650.56,5,4,3,543
91352,1,1,896.0,5,4,3,543
91354,1,1,4801.28,5,4,4,544
91355,1,1,2700.7200000000003,5,4,3,543
91356,1,1,1200.32,5,4,3,543
91357,1,1,7502.0,5,4,4,544
91359,1,1,2700.7200000000003,5,4,3,543
91360,1,1,2700.7200000000003,5,4,3,543
91365,1,1,7502.0,5,4,4,544
91366,1,1,600.17,5,4,3,543
91369,1,1,1016.5,5,4,3,543
91372,1,1,5401.53,5,4,4,544
91373,1,1,4801.28,5,4,4,544
91374,1,1,1200.32,5,4,3,543
91375,1,1,2700.7200000000003,5,4,3,543
91380,1,1,7502.0,5,4,4,544
91381,1,1,5401.53,5,4,4,544
91385,1,1,7502.0,5,4,4,544
91390,1,1,1200.32,5,4,3,543
91391,1,1,1200.32,5,4,3,543
91393,1,1,600.17,5,4,3,543
91394,1,1,650.56,5,4,3,543
91397,1,1,2700.7200000000003,5,4,3,543
91401,1,1,4801.28,5,4,4,544
91402,1,1,1200.32,5,4,3,543
91405,1,1,2400.68,5,4,3,543
91406,1,1,650.56,5,4,3,543
91412,1,1,1016.5,5,4,3,543
91413,1,1,7502.0,5,4,4,544
91416,1,1,7502.0,5,4,4,544
91417,1,1,2700.7200000000003,5,4,3,543
91418,1,1,1016.5,5,4,3,543
91421,1,1,9602.72,5,4,4,544
91422,1,1,5401.53,5,4,4,544
91424,1,1,2700.7200000000003,5,4,3,543
91429,1,1,650.56,5,4,3,543
91431,1,1,9602.72,5,4,4,544
91435,1,1,9602.72,5,4,4,544
91437,1,1,4801.28,5,4,4,544
91438,1,1,2700.7200000000003,5,4,3,543
91439,1,1,7502.0,5,4,4,544
91444,1,1,5401.53,5,4,4,544
91447,1,1,9602.72,5,4,4,544
91448,1,1,1200.32,5,4,3,543
91450,1,1,9602.72,5,4,4,544
91455,1,1,1200.32,5,4,3,543
91457,1,1,1200.32,5,4,3,543
91459,1,1,1200.32,5,4,3,543
91460,1,1,4200.0,5,4,4,544
91462,1,1,9602.72,5,4,4,544
91463,1,1,2400.68,5,4,3,543
91464,1,1,650.56,5,4,3,543
91465,1,1,2400.68,5,4,3,543
91467,1,1,2700.7200000000003,5,4,3,543
91469,1,1,600.17,5,4,3,543
91471,1,1,1200.32,5,4,3,543
91472,1,1,896.0,5,4,3,543
91473,1,1,2700.7200000000003,5,4,3,543
91476,1,1,896.0,5,4,3,543
91480,1,1,5401.53,5,4,4,544
91487,1,1,5401.53,5,4,4,544
91488,1,1,4801.28,5,4,4,544
91489,1,1,2700.7200000000003,5,4,3,543
91490,1,1,2400.68,5,4,3,543
91496,1,1,4801.28,5,4,4,544
91503,1,1,9602.72,5,4,4,544
91504,1,1,1200.32,5,4,3,543
91505,1,1,5401.53,5,4,4,544
91508,1,1,4801.28,5,4,4,544
91516,1,1,650.56,5,4,3,543
91519,1,1,1200.32,5,4,3,543
91520,1,1,5401.53,5,4,4,544
91525,1,1,2700.7200000000003,5,4,3,543
91526,1,1,7502.0,5,4,4,544
91527,1,1,2400.68,5,4,3,543
91528,1,1,9602.72,5,4,4,544
91531,1,1,2700.7200000000003,5,4,3,543
91536,1,1,7502.0,5,4,4,544
91537,1,1,2700.7200000000003,5,4,3,543
91539,1,1,1200.32,5,4,3,543
91541,1,1,2400.68,5,4,3,543
91542,1,1,2400.68,5,4,3,543
91543,1,1,5401.53,5,4,4,544
91544,1,1,5401.53,5,4,4,544
91546,1,1,2700.7200000000003,5,4,3,543
91549,1,1,7502.0,5,4,4,544
91550,1,1,7502.0,5,4,4,544
91554,1,1,1200.32,5,4,3,543
91555,1,1,2700.7200000000003,5,4,3,543
91558,1,1,2400.68,5,4,3,543
91561,1,1,1200.32,5,4,3,543
91563,1,1,4801.28,5,4,4,544
91564,1,1,1200.32,5,4,3,543
91565,1,1,1016.5,5,4,3,543
91566,1,1,4801.28,5,4,4,544
91567,1,1,650.56,5,4,3,543
91568,1,1,1200.32,5,4,3,543
91569,1,1,5401.53,5,4,4,544
